threshold,mae,rmse,prec,recall
435,0.8071358748778104,1.0958465975655052,0.3652003910068426,0.3652003910068426
440,0.8036027263875365,1.095933885240308,0.3703992210321324,0.3703992210321324
445,0.7971042471042471,1.086242505116965,0.3707528957528958,0.3707528957528958
450,0.798252427184466,1.090203508213209,0.3732038834951456,0.3732038834951456
455,0.8016504854368932,1.0953121645741353,0.3719417475728155,0.3719417475728155
460,0.8029750479846449,1.0923306186417485,0.36833013435700573,0.36833013435700573
465,0.8067877629063097,1.0972327438026346,0.3659655831739962,0.3659655831739962
470,0.8094230769230769,1.0990380409178817,0.36596153846153845,0.36596153846153845
475,0.7991329479768786,1.0878112581387147,0.3697495183044316,0.3697495183044316
480,0.7985563041385948,1.0921453752559565,0.37324350336862366,0.37324350336862366
485,0.7998104265402843,1.0917180685654275,0.3733649289099526,0.3733649289099526
490,0.8045148895292987,1.0939972445950474,0.369164265129683,0.369164265129683
495,0.7935727788279773,1.0841703421570128,0.3752362948960302,0.3752362948960302
500,0.7946124763705104,1.0863041520564336,0.37438563327032137,0.37438563327032137
505,0.8016190476190476,1.0944448473127935,0.37152380952380953,0.37152380952380953
510,0.8017061611374408,1.0951855000961495,0.3713744075829384,0.3713744075829384
515,0.8035815268614515,1.0957032007990493,0.3706880301602262,0.3706880301602262
520,0.8072037914691943,1.0957046684116787,0.36578199052132704,0.36578199052132704
525,0.8053072625698324,1.0916561828714615,0.3653631284916201,0.3653631284916201
530,0.8035950804162725,1.0936299603002038,0.3687795648060549,0.3687795648060549
535,0.8056338028169014,1.0963019357240507,0.3684507042253521,0.3684507042253521
540,0.8011288805268109,1.0951874541541253,0.37253057384760113,0.37253057384760113
545,0.8015843429636533,1.0922500865785918,0.3712022367194781,0.3712022367194781
550,0.8000934579439253,1.0883838657625977,0.3695327102803738,0.3695327102803738
555,0.795712954333644,1.0893023836985796,0.37576887232059647,0.37576887232059647
560,0.801112140871177,1.0935822557718362,0.3718257645968489,0.3718257645968489
565,0.8007414272474513,1.0927344517403985,0.3716404077849861,0.3716404077849861
570,0.8094707520891364,1.1027104279168594,0.3677808727948004,0.3677808727948004
575,0.7963687150837989,1.088239142849491,0.374487895716946,0.374487895716946
580,0.8013736263736264,1.093562582058805,0.37014652014652016,0.37014652014652016
585,0.7967472118959108,1.0862010466551055,0.37156133828996285,0.37156133828996285
590,0.7884931506849315,1.07940453734971,0.3760730593607306,0.3760730593607306
595,0.8026532479414455,1.095486874092212,0.372003659652333,0.372003659652333
600,0.8019462465245598,1.0889537198120465,0.367191844300278,0.367191844300278
605,0.797377938517179,1.0896106443306701,0.3732368896925859,0.3732368896925859
610,0.8066063348416289,1.0939984365553364,0.3650678733031674,0.3650678733031674
615,0.7932126696832579,1.0837758697012063,0.37312217194570135,0.37312217194570135
620,0.8030937215650591,1.093116854960496,0.3691537761601456,0.3691537761601456
625,0.8053393665158372,1.0921770363512646,0.36515837104072396,0.36515837104072396
630,0.7898381294964029,1.0796099082339115,0.374910071942446,0.374910071942446
635,0.8005390835579514,1.0919948856055504,0.3716082659478886,0.3716082659478886
640,0.8022281639928699,1.0922266256517148,0.37014260249554365,0.37014260249554365
645,0.7973333333333333,1.0921131402520121,0.3752,0.3752
650,0.796524064171123,1.0870736199809408,0.3729946524064171,0.3729946524064171
655,0.800359066427289,1.0920801885578617,0.371903052064632,0.371903052064632
660,0.7969669937555753,1.0913658384788993,0.37564674397859055,0.37564674397859055
665,0.8112290008841733,1.1049682833284418,0.3679045092838196,0.3679045092838196
670,0.7944888888888889,1.087463920218863,0.3769777777777778,0.3769777777777778
675,0.803442188879082,1.095565965042694,0.37237422771403356,0.37237422771403356
680,0.7981382978723405,1.0883408545133444,0.37083333333333335,0.37083333333333335
685,0.8035118525021949,1.0911086097378544,0.3658472344161545,0.3658472344161545
690,0.7990443092962641,1.0945326571735818,0.3741094700260643,0.3741094700260643
695,0.8029850746268656,1.0926363796438223,0.3684811237928007,0.3684811237928007
